"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","EBOOK","2020","5","4","Singularity Sky: Singularity Sky Series, Book 1","Charles Stross","Fiction, Science Fiction","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Howard and the Mummy: Howard Carter and the Search for King Tut's Tomb","Tracey Fern","Biography & Autobiography, History, Juvenile Nonfiction","Macmillan Publishers","2018"
"Digital","OverDrive","EBOOK","2020","5","2","How Should a Person Be?: A Novel from Life","Sheila Heti","Fiction, Literature","Macmillan Publishers","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","10","Lovecraft Country (Unabridged)","Matt Ruff","Fiction, Horror, Thriller","Blackstone Audio, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Eloquent Silence","Sandra Brown","Fiction, Literature, Romance","Hachette Digital, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","1","A Poem in Your Pocket (Mr. Tiffin's Classroom Series)","Margaret McNamara","Juvenile Fiction, Picture Book Fiction","Random House, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","3","Been There, Married That: A Novel","Gigi Levangie","Fiction, Literature","Macmillan Publishers","2020"
"Digital","OverDrive","EBOOK","2020","5","157","There There: A Novel","Tommy Orange","Fiction, Literature","Random House, Inc.","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Marcus Vega Doesn't Speak Spanish (Unabridged)","Pablo Cartaya","Juvenile Fiction, Juvenile Literature","Books on Tape","2018"
"Digital","OverDrive","EBOOK","2020","5","4","The Red Threads of Fortune: The Tensorate Series Series, Book 2","JY Neon Yang","Fantasy, Fiction","Macmillan Publishers","2017"
"Digital","OverDrive","EBOOK","2020","5","2","Girl Unbroken: A Sister's Harrowing Story of Survival from The Streets of Long Island to the Farms of Idaho","Regina Calcaterra","Biography & Autobiography, Family & Relationships, Nonfiction","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","7","The Berenstain Bears and a Job Well Done","Jan Berenstain","Juvenile Fiction, Picture Book Fiction","Zondervan","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","False Impression (Unabridged)","Jeffrey Archer","Fiction, Suspense, Thriller","Macmillan Audio","2006"
"Digital","OverDrive","EBOOK","2020","5","4","The White Album: Essays","Joan Didion","History, Literary Criticism, Nonfiction, Sociology","Open Road Integrated Media","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Fearsome Firebird: Curiosity House Series, Book 3 (unabridged) (Unabridged)","Lauren Oliver","Juvenile Fiction, Juvenile Literature, Mystery","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Mortal Danger","Ann Rule","Nonfiction, True Crime","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","1","The Scent of Shadows: Sign of the Zodiac Series, Book 1","Vicki Pettersson","Fantasy, Fiction","HarperCollins Publishers Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Stories for Chip: A Tribute to Samuel R. Delany","Nisi Shawl","Fiction, Science Fiction, Short Stories","Independent Publishers Group","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Stick with It: A Scientifically Proven Process for Changing Your Life-for Good (unabridged) (Unabridged)","Sean D. Young","Business, Nonfiction, Psychology, Self-Improvement","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Assault on Sunrise (Unabridged)","Michael Shea","Fiction, Science Fiction","Blackstone Audio, Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","American Poison: How Racial Hostility Destroyed Our Promise (unabridged) (Unabridged)","Eduardo Porter","Nonfiction, Sociology","Books on Tape","2020"
"Digital","OverDrive","EBOOK","2020","5","4","The Godfather: The Godfather Series, Book 1","Mario Puzo","Fiction, Historical Fiction, Thriller","Penguin Group (USA), Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","2","Bad Business: Spenser Series, Book 31","Robert B. Parker","Fiction, Mystery","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Slicky Boys: George Sueño and Ernie Bascom Series, Book 2","Martin Limón","Fiction, Literature, Mystery","Random House, Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","A Well-Behaved Woman: A Novel of the Vanderbilts (unabridged) (Unabridged)","Therese Anne Fowler","Fiction, Historical Fiction, Literature","Macmillan Audio","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Olive's Ocean (Unabridged)","Kevin Henkes","Juvenile Fiction, Juvenile Literature","HarperCollins Publishers Inc.","2005"
"Digital","OverDrive","EBOOK","2020","5","5","The Exhibition of Persephone Q: A Novel","Jessi Jezewska Stevens","Fiction, Literature","Macmillan Publishers","2020"
"Digital","OverDrive","EBOOK","2020","5","1","MEM","Bethany C. Morrow","African American Fiction, Fantasy, Fiction, Historical Fiction","Lightning Source Inc","2018"
"Digital","OverDrive","EBOOK","2020","5","6","Karina Garcia's Must-Try DIYs: 20 Crafts & Life Hacks","Karina Garcia","Crafts, Juvenile Nonfiction, Reference, Study Aids & Workbooks","Simon & Schuster, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","2","The Seashore Book","Charlotte Zolotow","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Random House, Inc.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Doomed: Damned Trilogy, Book 2 (unabridged) (Unabridged)","Chuck Palahniuk","Fantasy, Fiction, Humor (Fiction)","Blackstone Audio, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","4","The Gift: Poems by the Great Sufi Master","Hafiz","Nonfiction, Religion & Spirituality","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Rome Noir","Chiara Stangalino","Fiction, Mystery, Short Stories","Lightning Source Inc","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","6","Death Comes to Pemberley (Unabridged)","P. D. James","Fiction, Historical Fiction, Mystery","Books on Tape","2011"
"Digital","OverDrive","EBOOK","2020","5","8","Master of the Phantom Isle: Dragonwatch Series, Book 3","Brandon Mull","Fantasy, Juvenile Fiction","Shadow Mountain Publishing","2019"
"Digital","OverDrive","EBOOK","2020","5","1","One Year After: John Matherson Series, Book 2","William R. Forstchen","Fiction, Thriller","Macmillan Publishers","2015"
"Digital","OverDrive","EBOOK","2020","5","1","The Dead of Night: Tomorrow Series, Book 2","John Marsden","Suspense, Young Adult Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2020","5","3","Over in the Meadow","Ezra Jack Keats","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Penguin Group (USA), Inc.","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","5","Truman (Unabridged)","David McCullough","Biography & Autobiography, History, Nonfiction","Simon & Schuster - Audiobooks","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Abraham Lincoln, Pro Wrestler (Unabridged)","Steve Sheinkin","Historical Fiction, Humor (Fiction), Juvenile Fiction, Juvenile Literature","Books on Tape","2018"
"Digital","OverDrive","EBOOK","2020","5","2","I Want a Party!","Tony Ross","Juvenile Fiction, Juvenile Literature","Lerner Publishing Group","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Solar (Unabridged)","Ian McEwan","Fiction, Literature","Recorded Books, LLC","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Last Ocean: A Journey Through Memory and Forgetting (unabridged) (Unabridged)","Nicci Gerrard","Biography & Autobiography, Family & Relationships, Medical, Nonfiction","Books on Tape","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Legends That Every Child Should Know: A Selection of the Great Legends of All Times","Hamilton Wright Mabie","Folklore, Juvenile Fiction, Short Stories","Duke Classics","2020"
"Digital","OverDrive","EBOOK","2020","5","1","The Distraction Addiction: Getting the Information You Need and the Communication You Want, Without Enraging Your Family, Annoying Your Colleagues, and Destroying Your Soul","Alex Soojung-Kim Pang","Computer Technology, Nonfiction, Science, Sociology","Hachette Digital, Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","Homewreckers: How a Gang of Wall Street Kingpins, Hedge Fund Magnates, Crooked Banks, and Vulture Capitalists Suckered Millions Out of Their Homes and Demolished the American Dream (unabridged) (Unabridged)","Aaron Glantz","Business, Nonfiction, Politics","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Blue Rondo: Frederick Troy Series, Book 5 (unabridged) (Unabridged)","John Lawton","Fiction, Mystery","Oakhill Publishing Limited","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Robotics: DISCOVER THE SCIENCE AND TECHNOLOGY OF THE FUTURE with 20 PROJECTS","Kathy Ceceri","Juvenile Nonfiction, Reference, Science, Technology","Lightning Source Inc","2014"
"Digital","OverDrive","EBOOK","2020","5","1","The Complete Book of Fun Maths: 250 Confidence-boosting Tricks, Tests and Puzzles","Philip Carter","Mathematics, Nonfiction, Self-Improvement","John Wiley & Sons, Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Colonel Roosevelt (Unabridged)","Edmund Morris","Biography & Autobiography, History, Nonfiction","Books on Tape","2010"
"Digital","OverDrive","EBOOK","2020","5","2","Freckleface Strawberry: Backpacks!: Read & Listen Edition","Julianne Moore","Beginning Reader, Juvenile Fiction","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","What I Saw And How I Lied","Judy Blundell","Mystery, Young Adult Fiction","Scholastic, Inc. (US)","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Out of this World","J. D. Robb","Fantasy, Fiction, Romance, Short Stories","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Just One Year: Just One Day Series, Book 2","Gayle Forman","Romance, Travel Literature, Young Adult Fiction, Young Adult Literature","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Chosen Prey: Prey Series, Book 12","John Sandford","Fiction, Thriller","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","8","How to Walk Away: A Novel (unabridged) (Unabridged)","Katherine Center","Fiction, Literature","Macmillan Audio","2018"
"Digital","OverDrive","EBOOK","2020","5","2","The Rise of Germany 1939–1941: The War in the West","James Holland","History, Military, Nonfiction","Open Road Integrated Media","2015"
"Digital","OverDrive","EBOOK","2020","5","1","My Favorite Earthling","Susan Grant","Fiction, Paranormal Romance, Romance, Science Fiction","Harlequin Enterprises, Ltd.","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Last Chance Saloon","Marian Keyes","Fiction","HarperCollins Publishers Inc.","2006"
"Digital","OverDrive","EBOOK","2020","5","5","Death of a Travelling Man: Hamish Macbeth Mystery Series, Book 9","M. C. Beaton","Fiction, Mystery","Hachette Digital, Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","14","Loserthink: How Untrained Brains Are Ruining America (unabridged) (Unabridged)","Scott Adams","Business, Economics, Nonfiction, Self-Improvement","Books on Tape","2019"
"Digital","OverDrive","EBOOK","2020","5","3","Arguing with Socialists","Glenn Beck","Nonfiction, Politics","Simon & Schuster, Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","2","Book Four: Dinosaur Dilemma","Frank Cammuso","Comic and Graphic Books, Fantasy, Juvenile Fiction, Juvenile Literature","ABRAMS","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Mastering Communication at Work: How to Lead, Manage, and Influence","Ethan F. Becker","Business, Nonfiction","McGraw-Hill Professional","2009"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Sharpe's Revenge: Sharpe Series, Book 19 (unabridged) (Unabridged)","Bernard Cornwell","Fiction, Historical Fiction","Blackstone Audio, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","2","Barefoot by the Sea: Barefoot Bay Series, Book 4","Roxanne St. Claire","Fiction, Romance","Hachette Digital, Inc.","2016"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Cuentos escogidos (Unabridged)","Mario Benedetti","Fiction, Literature, Short Stories","Penguin Random House Grupo Editorial, S.A.U.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","A Crown for Cold Silver: Crimson Empire Series, Book 1 (unabridged) (Unabridged)","Alex Marshall","Fantasy, Fiction, Historical Fiction, Thriller","Hachette Audio","2017"
"Digital","OverDrive","EBOOK","2020","5","7","The Adventures of Super Diaper Baby: Super Diaper Baby Series, Book 1","Dav Pilkey","Comic and Graphic Books, Humor (Fiction), Juvenile Fiction","Scholastic, Inc. (US)","2014"
"Digital","OverDrive","EBOOK","2020","5","7","Am I Overthinking This?: Over-answering life's questions in 101 charts","Michelle Rial","Art, Humor (Nonfiction), Nonfiction","Chronicle Books","2019"
"Digital","OverDrive","EBOOK","2020","5","4","The Scientist in the Crib: What Early Learning Tells Us About the Mind","Alison Gopnik","Family & Relationships, Nonfiction, Psychology","HarperCollins Publishers Inc.","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","Bodhisattva Mind: Teachings to Cultivate Courage and Awareness in the Midst of Suffering (unabridged) (Unabridged)","Pema Chödrön","Nonfiction, Religion & Spirituality","Sounds True, Inc","2013"
"Digital","OverDrive","EBOOK","2020","5","7","Carve the Mark","Veronica Roth","Fantasy, Romance, Young Adult Fiction, Young Adult Literature","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","2","The Selected Poems of Donald Hall","Donald Hall","Fiction, Poetry","Houghton Mifflin Harcourt Trade and Reference","2016"
"Digital","OverDrive","EBOOK","2020","5","1","The Cardturner: A Novel About a King, a Queen, and a Joker","Louis Sachar","Young Adult Fiction, Young Adult Literature","Random House, Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","Sex from Scratch: Making Your Own Relationship Rules (unabridged) (Unabridged)","Sarah Mirk","Family & Relationships, Health & Fitness, Nonfiction, Self-Improvement","Blackstone Audio, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","4","Creating Comics from Start to Finish: Top Pros Reveal the Complete Creative Process","Buddy Scalera","Comic and Graphic Books, Fiction","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","9","How to Get Dressed: A Costume Designer's Secrets for Making Your Clothes Look, Fit, and Feel Amazing","Alison Freer","Crafts, Health & Fitness, Nonfiction","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","7","Biased: Uncovering the Hidden Prejudice That Shapes What We See, Think, and Do","Jennifer L. Eberhardt, PhD","Nonfiction, Psychology, Sociology","Penguin Group (USA), Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Honor Bound: Honors Series, Book 2","Rachel Caine","Science Fiction, Suspense, Thriller, Young Adult Fiction","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","2","Darkness Unleashed: Order of the Blade Series, Book 7","Stephanie Rowe","Fantasy, Fiction, Romance, Science Fiction","Kobo Writing Life","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Watcher in the Woods: Dreamhouse Kings Series, Book 2 (unabridged) (Unabridged)","Robert Liparulo","Mystery, Suspense, Young Adult Fiction","Blackstone Audio, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","2","Choosing Courage: Inspiring True Stories of What It Means to Be a Hero","Peter Collier","Biography & Autobiography, History, Juvenile Nonfiction, Reference","Workman Publishing","2015"
"Digital","OverDrive","EBOOK","2020","5","1","A Day at the Farm","Joceline Sanschagrin","Juvenile Fiction, Picture Book Fiction","Perseus Books Group","2012"
"Digital","OverDrive","EBOOK","2020","5","3","Tombstone Courage: Joanna Brady Series, Book 2","J. A. Jance","Fiction, Mystery","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","Killing Kennedy: The End of Camelot (unabridged) (Unabridged)","Bill O'Reilly","Biography & Autobiography, History, Nonfiction","Macmillan Audio","2012"
"Digital","OverDrive","EBOOK","2020","5","1","America and Americans and Selected Nonfiction","John Steinbeck","Essays, Language Arts, Nonfiction","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Eleanor and Hick: The Love Affair That Shaped a First Lady (unabridged) (Unabridged)","Susan Quinn","Biography & Autobiography, History, Nonfiction, Politics","Books on Tape","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Sisyphean","Dempow Torishima","Fiction, Science Fiction","VIZ Media","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Of Human Bondage (Unabridged)","W. Somerset Maugham","Classic Literature, Fiction, Literature","Tantor Media, Inc","2012"
"Digital","OverDrive","EBOOK","2020","5","2","Requiem for Immortals","Lee Winter","Fiction, Literature, Mystery","Smashwords, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Sugar Shock!: How Sweets and Simple Carbs Can Derail Your Life-- and How You Can Get Back on Track","Connie Bennett","Health & Fitness, Nonfiction","Penguin Group (USA), Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","1","Magic Tree House Survival Guide","Mary Pope Osborne","Health & Fitness, Juvenile Nonfiction, Science","Random House, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Modern Fairies, Dwarves, Goblins, and Other Nasties: A Practical Guide by Miss Edythe McFate","Lesley M. M. Blume","Juvenile Fiction, Mythology","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","2","Lost: The Magic Thief Series, Book 2","Sarah Prineas","Fantasy, Juvenile Fiction","HarperCollins Publishers Inc.","2009"
"Digital","OverDrive","AUDIOBOOK","2020","5","65","The Book of Longings: A Novel (unabridged) (Unabridged)","Sue Monk Kidd","Fiction, Historical Fiction, Literature","Books on Tape","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Strangers: Nameless Detective Series, Book 38 (unabridged) (Unabridged)","Bill Pronzini","Fiction, Mystery","Blackstone Audio, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","2","The Nature Cure: A Doctor's Guide to the Science of Natural Medicine","Andreas Michalsen, MD","Health & Fitness, Medical, Nonfiction","Penguin Group (USA), Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Man Who Would Be King and Other Stories (Unabridged)","Rudyard Kipling","Classic Literature, Fiction, Literature","Tantor Media, Inc","2009"
"Digital","OverDrive","EBOOK","2020","5","2","Selected Poetry of Lord Byron","Lord George G. Byron","Fiction, Poetry, Romance","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","6","A Bollywood Affair","Sonali Dev","Fiction, Literature, Romance","Lightning Source Inc","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Marie Antoinette, Serial Killer","Katie Alender","Young Adult Fiction, Young Adult Literature","Scholastic, Inc. (US)","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","Linchpin: Are You Indispensable? (unabridged) (Unabridged)","Seth Godin","Business, Nonfiction","Books on Tape","2010"
"Digital","OverDrive","EBOOK","2020","5","5","The Make-Ahead Cook: More Than 150 Kitchen-Tested Recipes You Can Prepare on Your Schedule","America's Test Kitchen","Cooking & Food, Nonfiction","Random House, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","16","The Sparrow: Sparrow Series, Book 1","Mary Doria Russell","Fiction, Science Fiction","Random House, Inc.","2009"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Damnation Island: Poor, Sick, Mad, and Criminal in 19th-Century New York (unabridged) (Unabridged)","Stacy Horn","Medical, Nonfiction, Psychology, Sociology","HighBridge Company","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Aesop's Fables (Abridged)","Aesop","Classic Literature, Juvenile Fiction, Juvenile Literature","Naxos of America, Inc.","2005"
"Digital","OverDrive","EBOOK","2020","5","7","A Woman of No Importance","Oscar Wilde","Classic Literature, Drama, Fiction","Duke Classics","2020"
"Digital","OverDrive","EBOOK","2020","5","4","The Watchman: Joe Pike Series, Book 1","Robert Crais","Fiction, Suspense, Thriller","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","12","Fierce, Free, and Full of Fire: The Guide to Being Glorious You","Jen Hatmaker","Christian Nonfiction, Nonfiction, Religion & Spirituality, Self-Improvement","Thomas Nelson Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","1","The Unquiet: Charlie Parker Series, Book 6","John Connolly","Fiction, Literature, Mystery, Thriller","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","17","To Shake the Sleeping Self: A 10,000-Mile Journey from Oregon to Patagonia, and One Man's Quest to Wake Upthe Soul","Jedidiah Jenkins","Biography & Autobiography, Nonfiction, Sports & Recreations, Travel","Random House, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","1","Ice Station: Shane Schofield Series, Book 1","Matthew Reilly","Fiction, Thriller","Macmillan Publishers","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Killshot","Elmore Leonard","Fiction, Mystery","HarperCollins Publishers Inc.","2005"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Maui Millionaires: Discover the Secrets Behind the World's Most Exclusive Wealth Retreat and Become Financially Free (unabridged) (Unabridged)","David Finkel","Business, Finance, Nonfiction","Tantor Media, Inc","2008"
"Digital","OverDrive","EBOOK","2020","5","7","We Wish You Luck: A Novel","Caroline Zancan","Fiction, Literature","Penguin Group (USA), Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","2","The Jungle Pyramid: Hardy Boys Series, Book 56","Franklin W. Dixon","Juvenile Fiction, Mystery","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","Destroyer of Worlds: Known Space Series, Book 3 (unabridged) (Unabridged)","Larry Niven","Fiction, Science Fiction","Blackstone Audio, Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","1","No One to Trust: Hidden Identity Series, Book 1","Lynette Eason","Christian Fiction, Fiction, Romance, Suspense","Baker Publishing Group","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","5","Chilling Effect: A Novel (unabridged) (Unabridged)","Valerie Valdes","Fiction, Science Fiction, Thriller","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","The Wave: In Pursuit of the Rogues, Freaks and Giants of the Ocean (unabridged) (Unabridged)","Susan Casey","Nature, Nonfiction","Books on Tape","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Report Card (Unabridged)","Andrew Clements","Juvenile Fiction, Juvenile Literature","Books on Tape","2007"
"Digital","OverDrive","EBOOK","2020","5","2","The Perfect Assassin","Ward Larsen","Fiction, Thriller","Midpoint Trade Books","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","5","Captain Underpants and the Wrath of the Wicked Wedgie Woman: Captain Underpants Series, Book 5 (unabridged) (Unabridged)","Dav Pilkey","Humor (Fiction), Juvenile Fiction","Scholastic Inc. Audiobooks","2018"
"Digital","OverDrive","EBOOK","2020","5","1","Angel's Tip: Ellie Hatcher Series, Book 2","Alafair Burke","Fiction, Mystery","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","4","Born Survivors: Three Young Mothers and Their Extraordinary Story of Courage, Defiance, and Hope","Wendy Holden","Biography & Autobiography, History, Nonfiction","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","4","Women","Charles Bukowski","Fiction, Humor (Fiction)","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","A Seduction at Christmas: Scandals and Seductions Series, Book 1","Cathy Maxwell","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","The Lost Stories: Ranger's Apprentice Series, Book 11 (unabridged) (Unabridged)","John Flanagan","Fantasy, Juvenile Fiction","Books on Tape","2011"
"Digital","OverDrive","EBOOK","2020","5","2","The Hindus: An Alternative History","Wendy Doniger","Nonfiction, Religion & Spirituality","Penguin Group (USA), Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","2","As the Crow Flies","Jeffrey Archer","Fiction, Literature","Macmillan Publishers","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Turbulence: A Novel (unabridged) (Unabridged)","David Szalay","Fiction, Literature","Simon & Schuster - Audiobooks","2019"
"Digital","OverDrive","EBOOK","2020","5","2","Witch Catcher","Mary Downing Hahn","Fantasy, Juvenile Fiction, Suspense","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2020","5","4","The Ultimate Hitchhiker's Guide to the Galaxy: Five Novels in One Outrageous Volume","Douglas Adams","Fiction, Humor (Fiction), Science Fiction","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","3","The Shadow Arts: Monstrous Devices Series, Book 2","Damien Love","Fantasy, Juvenile Fiction, Juvenile Literature","Penguin Group (USA), Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","1","Love Me Back: A Novel","Merritt Tierce","Fiction, Literature","Random House, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","3","An Arsonist's Guide to Writers' Homes in New England","Brock Clarke","Fiction, Literature","Workman Publishing","2014"
"Digital","OverDrive","EBOOK","2020","5","25","Tartine Bread","Chad Robertson","Cooking & Food, Nonfiction","Chronicle Books","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Petite Fleur","Iosi Havilio","Fantasy, Fiction, Literature, Thriller","Lightning Source Inc","2017"
"Digital","OverDrive","EBOOK","2020","5","2","The Natural","Bernard Malamud","Fiction, Literature","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Spymistress: The True Story of the Greatest Female Secret Agent of World War II","William Stevenson","History, Military, Nonfiction","Perseus Books Group","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Practice Makes Perfect Algebra","Carolyn Wheater","Mathematics, Nonfiction","McGraw-Hill Professional","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Shadows from the Past","Lindsay McKenna","Fiction, Romance, Suspense","Harlequin Enterprises, Ltd.","2012"
"Digital","OverDrive","EBOOK","2020","5","16","Four Play","Maya Banks","Erotic Literature, Fiction, Romance","Penguin Group (USA), Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","6","Sharp Ends: First Law World Series, Book 7 (unabridged) (Unabridged)","Joe Abercrombie","Fantasy, Fiction, Historical Fiction, Literature","Blackstone Audio, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","2","The Lords of Discipline","Pat Conroy","Fiction, Literature","Open Road Integrated Media","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Shakespeare: The Biography (unabridged) (Unabridged)","Peter Ackroyd","Biography & Autobiography, Nonfiction","Books on Tape","2006"
"Digital","OverDrive","EBOOK","2020","5","4","Ever After High--5-Minute Fairytale Stories","Ellie Rose","Folklore, Juvenile Fiction, Juvenile Literature, Short Stories","Hachette Digital, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","13","Unfinished Business","Nora Roberts","Fiction, Romance","Harlequin Enterprises, Ltd.","2011"
"Digital","OverDrive","EBOOK","2020","5","2","Here's to You, Rachel Robinson: Just as Long as We're Together Series, Book 2","Judy Blume","Juvenile Fiction, Juvenile Literature","Random House, Inc.","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","God and the Gay Christian: The Biblical Case in Support of Same-Sex Relationships (unabridged) (Unabridged)","Matthew Vines","Nonfiction, Religion & Spirituality","Books on Tape","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Poetry Writing Handbook: Definitions, Examples, Lessons","Greta Barclay Lipson","Education, Juvenile Nonfiction, Language Arts","Lorenz Educational Press","2013"
